"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00026501","1968-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","20.5",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","9","","","","19680830",",,X","19680831","+,,X","19680831","+,,X","","","19680828",",,X","19680807",",,X","1.1",",X,30,","0",",,X,31,+","0",",,X,31,+","7.9",",,X,28,","30.6",",X,07,","198.0","X","124.4",",X","23.4",",,,X","0",",,,X","14.98",",X","19.79",",,,X","10.18",",,,X","","","","","80",",X","","","","","9.8",",X"
"USW00026501","1968-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","19",",X","2",",X","0",",X","0",",X","11","","","","19680925",",,X","19680930","+,,X","19680927","+,,X","","","19680915",",,X","19680905","+,,X","-11.1",",X,25,","0",",,X,30,+","3",",,X,27,+","3.6",",,X,15,","16.1",",X,05,+","641.9","X","443.9",",X","11.4",",,,X","6",",,,X","3.54",",X","8.19",",,,X","-1.11",",,,X","","","","","90","1,X","","","","","12.3","1,X"
"USW00026501","1968-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","10",",X","0",",X","0",",X","2",",X","1",",X","6",",X","30",",X","24",",X","0",",X","0",",X","7","","","","19681022",",,X","19681013","+,,X","19681011",",,X","","","19681011",",,X","19681009",",,X","-23.3",",X,22,","25",",,X,13,+","33",",,X,11,","2.3",",,X,11,","3.9",",X,09,","1413.4","X","771.5",",X","7.9",",,,X","76",",,,X","-6.55",",X","-3.22",",,,X","-9.88",",,,X","","","","","110",",X","","","","","12.9",",X"
"USW00026501","1968-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0","3,X","11",",X","1",",X","0",",X","20","2,X","0","1,X","16","1,X","29","1,X","28","2,X","0","2,X","0","2,X","2","","","","19681130",",1,X","19681130","+,2,X","19681124",",1,X","","","19681126",",,X","19681103","+,2,X","-33.3","1,X,30,","152","2,,X,30,+","18","1,,X,24,","3.3",",,X,26,","-3.9","2,X,03,+","2319.0","X","905.6","2,X","8.8",",,,X","44","1,,,X","-15.63","3,X","-12.01","2,,,X","-19.25","1,,,X","","","","","70",",X","","","","","13.9",",X"
"USW00026501","1968-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","11",",X","4",",X","0",",X","","","0","3,X","","","","","","","","","","","14","","","","","","","","19681215",",3,X","","","19681201",",,X","","","","","","","10","3,,X,15,","4.3",",,X,01,","","","","","","","18.0",",,,X","23","3,,,X","","","","","","","","","","","240",",X","","","","","17.5",",X"
"USW00026501","1969-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","10",",X","0",",X","0",",X","29","2,X","2","1,X","21","3,X","28","3,X","27","4,X","0","4,X","0","4,X","12","","","","19690112","+,3,X","19690131",",2,X","19690106",",1,X","","","19690129",",,X","19690124",",4,X","-47.2","3,X,12,+","457","2,,X,31,","48","1,,X,06,","2.3",",,X,29,","-4.4","4,X,24,","","","","","9.8",",,,X","130","1,,,X","-25.17","7,X","-20.91","4,,,X","-29.42","3,,,X","","","","","110","1,X","","","","","14.9","1,X"
"USW00026501","1969-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","6",",X","1",",X","0",",X","28",",X","1",",X","24",",X","28",",X","26",",X","0",",X","0",",X","7","","","","19690205",",,X","19690228",",,X","19690226",",,X","","","19690226",",,X","19690228",",,X","-46.1",",X,05,","559",",,X,28,","86",",,X,26,","4.6",",,X,26,","2.2",",X,28,","","","1093.3",",X","7.3",",,,X","154",",,,X","-20.71",",X","-15.98",",,,X","-25.45",",,,X","","","","","270","1,X","","","","","19.5","1,X"
"USW00026501","1969-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0","1,X","7","1,X","0","1,X","0","1,X","30","1,X","5","1,X","17","1,X","30","1,X","28","1,X","0","1,X","0","1,X","6","","","","19690318",",1,X","19690330","+,1,X","19690321",",1,X","","","19690321",",1,X","19690330","+,1,X","-37.2","1,X,18,","711","1,,X,30,+","58","1,,X,21,","2.3","1,,X,21,","0.6","1,X,30,+","","","974.7","1,X","10.0","1,,,X","269","1,,,X","-14.16","1,X","-9.00","1,,,X","-19.32","1,,,X","","","","","90","1,X","","","","","13.4","1,X"
"USW00026501","1969-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0","2,X","1",",X","0",",X","0",",X","22",",X","0",",X","3","1,X","26","1,X","6","1,X","0","1,X","0","1,X","","","","","19690404",",1,X","19690408","+,,X","19690403",",,X","","","19690403",",,X","19690429",",1,X","-31.7","1,X,04,","686",",,X,08,+","8",",,X,03,","0.3",",,X,03,","11.7","1,X,29,","","","546.5","1,X","0.3",",,,X","17",",,,X","-1.56","2,X","3.89","1,,,X","-7.00","1,,,X","","","","","100",",X","","","","","14.9",",X"
"USW00026501","1969-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","7",",X","2",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","4",",X","0",",X","1","","","","19690513","+,,X","19690531","+,,X","19690515","+,,X","","","19690509",",,X","19690524",",,X","-1.1",",X,13,+","0",",,X,31,+","0",",T,X,15,+","4.1",",,X,09,","24.4",",X,24,","","","287.7",",X","10.5",",,,X","0",",T,,X","9.05",",X","15.11",",,,X","2.99",",,,X","","","","","30",",X","","","","","18.5",",X"
"USW00026501","1969-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","7.2",",X","8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","1",",X","4","","","","19690604",",,X","19690630","+,,X","19690605",",,X","2","","19690616",",,X","19690615",",,X","0.6",",X,04,","0",",,X,30,+","0",",T,X,05,","5.6",",,X,16,","33.3",",X,15,","","","119.5",",X","13.2",",,,X","0",",T,,X","14.59",",X","19.57",",,,X","9.61",",,,X","","","","","150",",X","","","","","14.4",",X"
"USW00026501","1969-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.3",",X","15",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","9","","","","19690729","+,,X","19690731","+,,X","19690731","+,,X","5","","19690727",",,X","19690704",",,X","5.0",",X,29,+","0",",,X,31,+","0",",,X,31,+","8.4",",,X,27,","25.0",",X,04,","140.2","X","140.2",",X","37.2",",,,X","0",",,,X","13.82",",X","17.49",",,,X","10.14",",,,X","","","","","230",",X","","","","","14.9",",X"
"USW00026501","1969-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","14",",X","1",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","0",",X","0",",X","4","","","","19690815",",,X","19690831","+,,X","19690807",",,X","","","19690802",",,X","19690827","+,,X","-2.2",",X,15,","0",",,X,31,+","0",",T,X,07,","7.4",",,X,02,","18.3",",X,27,+","427.7","X","287.5",",X","18.9",",,,X","0",",T,,X","9.06",",X","13.66",",,,X","4.45",",,,X","","","","","240","1,X","","","","","20.6","1,X"
"USW00026501","1969-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","0",",X","0",",X","7","","","","19690921",",,X","19690930","+,,X","19690930","+,,X","","","19690905",",,X","19690902",",,X","-3.3",",X,21,","0",",,X,30,+","0",",,X,30,+","1.5",",,X,05,","20.0",",X,02,","736.3","X","308.6",",X","2.6",",,,X","0",",,,X","8.05",",X","13.83",",,,X","2.26",",,,X","","","","","30",",X","","","","","15.4",",X"
"USW00026501","1969-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","22",",X","9",",X","0",",X","0",",X","12","","","","19691031","+,,X","19691005","+,,X","19691028","+,,X","","","19691003",",,X","19691007",",,X","-17.2",",X,31,+","0",",T,X,05,+","0",",T,X,28,+","3.8",",,X,03,","13.3",",X,07,","1320.1","X","583.8",",X","11.5",",,,X","0",",T,,X","-0.50",",X","2.58",",,,X","-3.58",",,,X","","","","","200","3,X","","","","","16.4","3,X"
"USW00026501","1969-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0",",X","13",",X","0",",X","0",",X","30",",X","1",",X","16",",X","30",",X","30",",X","0",",X","0",",X","11","","","","19691118",",,X","19691110","+,,X","19691101",",,X","","","19691101",",,X","19691128",",,X","-38.9",",X,18,","152",",,X,10,+","28",",,X,01,","2.3",",,X,01,","-4.4",",X,28,","2390.4","X","1070.3",",X","11.0",",,,X","166",",,,X","-17.35",",X","-14.35",",,,X","-20.34",",,,X","","","","","120",",X","","","","","11.3",",X"
"USW00026501","1969-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","0.0","4,X","9",",X","1",",X","0",",X","31",",X","3",",X","17","2,X","29","2,X","29","2,X","0","2,X","0","2,X","17","","","","19691227",",2,X","19691231","+,,X","19691224",",,X","","","19691224",",,X","19691220",",2,X","-31.7","2,X,27,","305",",,X,31,+","94",",,X,24,","4.8",",,X,24,","-1.1","2,X,20,","3273.0","X","882.6","2,X","13.0",",,,X","238",",,,X","-14.48","4,X","-9.99","2,,,X","-18.96","2,,,X","","","","","100","1,X","","","","","10.8","1,X"
"USW00026501","1970-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0","2,X","4",",X","1",",X","0",",X","31",",X","1",",X","28","1,X","30","1,X","30","1,X","0","1,X","0","1,X","13","","","","19700130","+,1,X","19700105","+,,X","19700101",",,X","","","19700101",",,X","19700101",",1,X","-43.3","1,X,30,+","356",",,X,05,+","61",",,X,01,","3.3",",,X,01,","-5.6","1,X,01,","4663.5","X","1390.5","1,X","4.9",",,,X","94",",,,X","-29.46","2,X","-25.30","1,,,X","-33.62","1,,,X","","","","","30",",X","","","","","12.9",",X"
"USW00026501","1970-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0","2,X","10",",X","0",",X","0",",X","28",",X","2",",X","14","1,X","27","1,X","23","1,X","0","1,X","0","1,X","2","","","","19700205",",1,X","19700216","+,,X","19700206",",,X","","","19700206",",,X","19700224",",1,X","-41.7","1,X,05,","305",",,X,16,+","33",",,X,06,","1.8",",,X,06,","3.9","1,X,24,","5499.5","X","836.0","1,X","7.6",",,,X","122",",,,X","-14.42","2,X","-9.71","1,,,X","-19.13","1,,,X","","","","","220",",X","","","","","20.6",",X"
"USW00026501","1970-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0",",X","15",",X","2",",X","0",",X","31",",X","2",",X","12",",X","31",",X","25",",X","0",",X","0",",X","2","","","","19700309",",,X","19700308",",,X","19700306",",,X","","","19700330",",,X","19700326",",,X","-32.8",",X,09,","279",",,X,08,","58",",,X,06,","5.3",",,X,30,","5.6",",X,26,","6397.3","X","897.8",",X","17.4",",,,X","199",",,,X","-10.63",",X","-6.19",",,,X","-15.06",",,,X","","","","","220",",X","","","","","19.0",",X"
"USW00026501","1970-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0",",X","12",",X","0",",X","0",",X","21",",X","0",",X","9",",X","24",",X","13",",X","0",",X","0",",X","10","","","","19700403",",,X","19700407","+,,X","19700422",",,X","","","19700422",",,X","19700415",",,X","-25.0",",X,03,","178",",,X,07,+","20",",,X,22,","2.0",",,X,22,","9.4",",X,15,","7085.4","X","688.1",",X","7.4",",,,X","71",",,,X","-4.60",",X","-0.47",",,,X","-8.74",",,,X","","","","","100",",X","","","","","16.4",",X"
"USW00026501","1970-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","0",",X","0",",X","1","","","","19700502",",,X","19700531","+,,X","19700516","+,,X","1","","19700524",",,X","19700523","+,,X","-7.8",",X,02,","0",",,X,31,+","0",",T,X,16,+","6.4",",,X,24,","19.4",",X,23,+","7434.1","X","348.7",",X","14.1",",,,X","0",",T,,X","7.08",",X","12.90",",,,X","1.27",",,,X","","","","","30",",X","","","","","15.9",",X"
"USW00026501","1970-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.0","X","0.0",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","","","","","19700609",",,X","19700630","+,,X","19700614",",,X","2","","19700614",",,X","19700630","+,,X","1.7",",X,09,","0",",,X,30,+","0",",T,X,14,","11.7",",,X,14,","22.8",",X,30,+","7613.8","X","179.7",",X","27.5",",,,X","0",",T,,X","12.34",",X","17.50",",,,X","7.18",",,,X","","","","","350",",X","","","","","13.9",",X"
"USW00026501","1970-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.3","X","0.3",",X","15",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","4","","","","19700707",",,X","19700731","+,,X","19700731","+,,X","","","19700705",",,X","19700726",",,X","5.6",",X,07,","0",",,X,31,+","0",",,X,31,+","15.7",",,X,05,","26.7",",X,26,","126.5","X","126.5",",X","59.2",",,,X","0",",,,X","14.26",",X","18.33",",,,X","10.19",",,,X","","","","","230",",X","","","","","13.9",",X"
"USW00026501","1970-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.3","X","0.0",",X","19",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","12","","","","19700831","+,,X","19700831","+,,X","19700831","+,,X","1","","19700805",",,X","19700814",",,X","2.2",",X,31,+","0",",,X,31,+","0",",,X,31,+","24.4",",,X,05,","23.3",",X,14,","319.9","X","193.4",",X","95.8",",,,X","0",",,,X","12.09",",X","15.89",",,,X","8.29",",,,X","","","","","230",",X","","","","","14.4",",X"
"USW00026501","1970-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.3","X","0.0",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","19",",X","3",",X","0",",X","0",",X","4","","","","19700929",",,X","19700930","+,,X","19700919",",,X","","","19700916",",,X","19700912","+,,X","-11.1",",X,29,","0",",,X,30,+","3",",,X,19,","10.7",",,X,16,","16.1",",X,12,+","779.1","X","459.2",",X","13.5",",,,X","3",",,,X","3.03",",X","7.44",",,,X","-1.39",",,,X","","","","","320",",X","","","","","12.9",",X"
"USW00026501","1970-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.3","X","0.0","2,X","15",",X","7",",X","0",",X","22",",X","6",",X","10","1,X","28","1,X","21","1,X","0","1,X","0","1,X","16","","","","19701026",",1,X","19701031",",,X","19701031",",,X","","","19701031",",,X","19701008",",1,X","-31.7","1,X,26,","203",",,X,31,","119",",,X,31,","11.9",",,X,31,","6.7","1,X,08,","1594.9","X","815.8","1,X","46.0",",,,X","521",",,,X","-9.93","2,X","-5.54","1,,,X","-14.32","1,,,X","","","","","110",",X","","","","","20.6",",X"
"USW00026501","1970-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","0.3","X","0.0",",X","13",",X","4",",X","0",",X","30",",X","5",",X","11",",X","30",",X","27",",X","0",",X","0",",X","8","","","","19701130",",,X","19701127",",,X","19701124",",,X","","","19701124",",,X","19701127",",,X","-28.3",",X,30,","457",",,X,27,","58",",,X,24,","5.8",",,X,24,","4.4",",X,27,","2494.4","X","899.5",",X","28.5",",,,X","302",",,,X","-11.65",",X","-7.44",",,,X","-15.87",",,,X","","","","","240",",X","","","","","24.7",",X"
"USW00026501","1970-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","14",",X","3",",X","0",",X","31",",X","3",",X","21","3,X","27","3,X","24","3,X","0","3,X","0","3,X","16","","","","19701228",",3,X","19701231","+,,X","19701223",",,X","","","19701223",",,X","19701220",",3,X","-46.1","3,X,28,","610",",,X,31,+","137",",,X,23,","13.7",",,X,23,","4.4","3,X,20,","","","","","31.3",",,,X","298",",,,X","-23.36","6,X","-18.65","3,,,X","-28.08","3,,,X","","","","","210",",X","","","","","32.4",",X"
"USW00026501","2017-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7","1,W","","","14.9","1,W","","","","","","","","","","","0","1,W","0","1,W","0","1,W","18","1,W","0","1,W","9","","1","","20170730",",1,W","","","","","","","","","20170714",",1,W","7.8","1,W,30,","","","","","","","28.9","1,W,14,","33.7","W","33.7","1,W","","","","","17.71","1,W","22.31","1,,,W","13.10","1,,,W","230","1,W","230","1,W","","","12.5","1,W","15.7","1,W","",""
"USW00026501","2017-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.4","1,W","","","0.0","1,W","","","","","","","","","","","0","1,W","1","1,W","0","1,W","5","1,W","0","1,W","21","","2","","20170829",",1,W","","","","","","","","","20170807",",1,W","-0.5","1,W,29,","","","","","","","25.6","1,W,07,","225.2","W","191.5","1,W","","","","","11.95","1,W","15.70","1,,,W","8.20","1,,,W","270","1,W","260","1,W","","","10.3","1,W","13.4","1,W","",""
"USW00026501","2017-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7",",W","","","0.0",",W","15",",W","10",",W","0",",W","","","","","0",",W","4",",W","0",",W","0",",W","0",",W","10","","2","","20170928",",,W","","","","","","","20170912","+,,W","20170905",",,W","-3.8",",W,28,","","","","","12.4",",,W,12,+","17.2",",W,05,","550.0","W","324.8",",W","80.3",",,,W","","","7.51",",W","11.11",",,,W","3.90",",,,W","230",",W","190",",W","","","10.7",",W","14.3",",W","",""
"USW00026501","2017-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.1","1,W","","","0.0","1,W","11","1,W","2","1,W","0","1,W","","","","","2","1,W","18","1,W","8","1,W","0","1,W","0","1,W","20","","5","","20171022",",1,W","","","","","","","20171012",",1,W","20171003",",1,W","-22.1","1,W,22,","","","","","9.1","1,,W,12,","11.7","1,W,03,","1112.2","W","562.2","1,W","23.7","1,,,W","","","-0.41","1,W","2.32","1,,,W","-3.13","1,,,W","100","1,W","110","1,W","","","14.8","1,W","16.5","1,W","",""
"USW00026501","2017-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.9","1,W","","","0.0","1,W","4","1,W","0","1,W","0","1,W","","","","","8","1,W","29","1,W","25","1,W","0","1,W","0","1,W","22","","5","","20171127","+,1,W","","","","","","","20171103",",1,W","20171112",",1,W","-31.0","1,W,27,+","","","","","0.5","1,,W,03,","2.2","1,W,12,","1952.0","W","839.8","1,W","1.4","1,,,W","","","-10.62","1,W","-6.76","1,,,W","-14.49","1,,,W","100","1,W","230","1,W","","","12.5","1,W","16.5","1,W","",""
"USW00026501","2017-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0","5,W","","","0.0","5,W","5","5,W","0","5,W","0","5,W","","","","","3","5,W","26","5,W","19","5,W","0","5,W","0","5,W","19","","3","","20171228",",5,W","","","","","","","20171204",",5,W","20171213",",5,W","-24.3","5,W,28,","","","","","1.8","5,,W,04,","3.3","5,W,13,","2630.3","W","678.3","5,W","4.0","5,,,W","","","-7.75","5,W","-4.60","5,,,W","-10.91","5,,,W","120","5,W","120","5,W","","","13.0","5,W","15.7","5,W","",""
"USW00026501","2018-01","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","1.6","1,W","0.0","W","0.0","1,W","0","1,W","0","1,W","0","1,W","","","","","23","1,W","30","1,W","30","1,W","0","1,W","0","1,W","15","","1","","20180125",",1,W","","","","","","","20180130","+,1,W","20180114","+,1,W","-43.8","1,W,25,","","","","","0.0","1,T,W,30,+","-3.2","1,W,14,+","3845.4","W","1215.1","1,W","0.0","1,T,,W","","","-22.17","1,W","-17.80","1,,,W","-26.54","1,,,W","130","1,W","130","1,W","","","9.4","1,W","11.2","1,W","",""
"USW00026501","2018-02","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7",",W","0.0","W","0.0",",W","3",",W","1",",W","0",",W","","","","","14",",W","28",",W","25",",W","0",",W","0",",W","15","","2","","20180208",",,W","","","","","","","20180215",",,W","20180220",",,W","-34.3",",W,08,","","","","","3.0",",,W,15,","1.7",",W,20,","4750.3","W","904.9",",W","5.5",",,,W","","","-13.99",",W","-9.36",",,,W","-18.61",",,,W","240",",W","280",",W","","","13.0",",W","16.1",",W","",""
"USW00026501","2018-03","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.0","1,W","0.0","W","0.0","1,W","0","1,W","0","1,W","0","1,W","","","","","8","1,W","30","1,W","23","1,W","0","1,W","0","1,W","18","","1","","20180327",",1,W","","","","","","","20180331","+,1,W","20180331","+,1,W","-23.2","1,W,27,","","","","","0.0","1,T,W,31,+","1.7","1,W,31,+","5533.6","W","783.3","1,W","0.0","1,T,,W","","","-7.78","1,W","-2.75","1,,,W","-12.81","1,,,W","90","1,W","100","1,W","","","13.4","1,W","16.1","1,W","",""
"USW00026501","2018-04","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.9","1,W","0.0","W","0.0","1,W","4","1,W","0","1,W","0","1,W","","","","","0","1,W","24","1,W","7","1,W","0","1,W","0","1,W","5","","","","20180407",",1,W","","","","","","","20180424",",1,W","20180423",",1,W","-17.1","1,W,07,","","","","","1.3","1,,W,24,","7.8","1,W,23,","6115.3","W","581.7","1,W","3.8","1,,,W","","","-1.72","1,W","3.09","1,,,W","-6.53","1,,,W","230","1,W","230","1,W","","","15.7","1,W","19.7","1,W","",""
"USW00026501","2018-05","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.9","2,W","0.0","W","0.0","2,W","13","2,W","4","2,W","0","2,W","","","","","0","2,W","9","2,W","0","2,W","0","2,W","0","2,W","12","","2","","20180507",",2,W","","","","","","","20180511",",2,W","20180528","+,2,W","-4.9","2,W,07,","","","","","4.1","2,,W,11,","18.3","2,W,28,+","6429.9","W","314.6","2,W","23.5","2,,,W","","","7.48","2,W","12.22","2,,,W","2.75","2,,,W","150","2,W","160","2,W","","","11.6","2,W","14.3","2,W","",""
"USW00026501","2018-06","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.6",",W","0.0","W","0.0",",W","8",",W","5",",W","0",",W","","","","","0",",W","1",",W","0",",W","12",",W","0",",W","5","","","","20180615",",,W","","","","","","","20180629",",,W","20180621","+,,W","-0.5",",W,15,","","","","","10.7",",,W,29,","23.3",",W,21,+","6570.0","W","140.1",",W","40.5",",,,W","","","13.66",",W","19.19",",,,W","8.13",",,,W","200",",W","10",",W","","","9.4",",W","13.4",",W","",""
"USW00026501","2018-07","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.5","1,W","11.6","W","11.6","1,W","16","1,W","6","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","18","1,W","0","1,W","5","","","","20180717",",1,W","","","","","","","20180716",",1,W","20180725",",1,W","5.0","1,W,17,","","","","","12.7","1,,W,16,","27.8","1,W,25,","73.5","W","73.5","1,W","49.0","1,,,W","","","16.27","1,W","21.27","1,,,W","11.27","1,,,W","230","1,W","240","1,W","","","13.0","1,W","15.7","1,W","",""
"USW00026501","2018-08","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.2","1,W","11.6","W","0.0","1,W","19","1,W","7","1,W","1","1,W","","","","","0","1,W","0","1,W","0","1,W","0","1,W","0","1,W","15","","1","","20180809",",1,W","","","","","","","20180822",",1,W","20180818","+,1,W","2.8","1,W,09,","","","","","29.0","1,,W,22,","18.9","1,W,18,+","250.7","W","177.2","1,W","74.2","1,,,W","","","12.43","1,W","15.46","1,,,W","9.39","1,,,W","230","1,W","230","1,W","","","12.5","1,W","15.7","1,W","",""
"USW00026501","2018-09","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.7","4,W","11.6","W","0.0","4,W","9","4,W","8","4,W","0","4,W","","","","","0","4,W","5","4,W","0","4,W","0","4,W","0","4,W","12","","3","","20180928",",4,W","","","","","","","20180924",",4,W","20180911",",4,W","-2.1","4,W,28,","","","","","9.4","4,,W,24,","18.3","4,W,11,","510.8","W","260.1","4,W","55.5","4,,,W","","","8.33","4,W","12.54","4,,,W","4.12","4,,,W","80","4,W","90","4,W","","","10.7","4,W","12.5","4,W","",""
"USW00026501","2018-10","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","3.2","1,W","11.6","W","0.0","1,W","6","1,W","0","1,W","0","1,W","","","","","0","1,W","22","1,W","6","1,W","0","1,W","0","1,W","12","","","","20181029",",1,W","","","","","","","20181010",",1,W","20181002",",1,W","-14.9","1,W,29,","","","","","2.3","1,,W,10,","13.9","1,W,02,","1034.1","W","523.3","1,W","9.1","1,,,W","","","0.89","1,W","4.33","1,,,W","-2.55","1,,,W","100","1,W","100","1,W","","","10.7","1,W","13.0","1,W","",""
"USW00026501","2018-11","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00026501","2018-12","64.73667","-156.93444","46.6","GALENA AIRPORT, AK US","2.0","2,W","","","0.0","2,W","5","2,W","0","2,W","0","2,W","","","","","16","2,W","29","2,W","25","2,W","0","2,W","0","2,W","25","","1","","20181221",",2,W","","","","","","","20181207",",2,W","20181203","+,2,W","-36.6","2,W,21,","","","","","1.8","2,,W,07,","1.7","2,W,03,+","","","1032.2","2,W","5.3","2,,,W","","","-17.26","2,W","-13.03","2,,,W","-21.49","2,,,W","110","2,W","110","2,W","","","13.9","2,W","16.1","2,W","",""
