"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003816","1952-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","390.4","0","304.3",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","1","","","","19520602",",,0","19520630","+,,0","19520630","+,,0","4","","19520605",",,0","19520630",",,0","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","4.1",",,0,05,","41.1",",0,30,","2278.3","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","6.6",",,,0","","","","","","","","","0",",,,0","28.48",",0","35.43",",,,0","21.52",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","672.7","0","282.3",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","6","","","","19520711","+,,0","19520731","+,,0","19520731","+,,0","5","","19520703",",,0","19520728",",,0","15.6",",0,11,+","0",",,0,31,+","0",",,0,31,+","30.2",",,0,03,","41.1",",0,28,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","52.3",",,,0","","","","","","","","","0",",,,0","27.44",",0","34.00",",,,0","20.88",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","905.4","0","232.7",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","10","","","","19520824",",,0","19520831","+,,0","19520831","+,,0","6","","19520811",",,0","19520808",",,0","12.2",",0,24,","0",",,0,31,+","0",",,0,31,+","80.3",",,0,11,","35.6",",0,08,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","96.4",",,,0","","","","","","","","","0",",,,0","25.84",",0","32.41",",,,0","19.27",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","983.2","0","77.8",",0","5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","15","","","","19520924",",,0","19520930","+,,0","19520930","+,,0","5","","19520901",",,0","19520901",",,0","6.7",",0,24,","0",",,0,30,+","0",",,0,30,+","37.1",",,0,01,","35.0",",0,01,","13.3","0","","","","","13.3",",0","","","","","","","","","","","","","","","","","","","","","98.5",",,,0","","","","","","","","","0",",,,0","20.48",",0","27.83",",,,0","13.14",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","988.8","0","5.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","9","","","","19521029","+,,0","19521031","+,,0","19521031","+,,0","1","","19521006",",,0","19521001",",,0","-5.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,06,","30.6",",0,01,","227.5","0","","","","","214.2",",0","","","","","","","","","","","","","","","","","","","","","26.7",",,,0","","","","","","","","","0",",,,0","11.60",",0","19.78",",,,0","3.43",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","992.4","0","3.6",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","14",",0","3",",0","6",",0","0",",0","7","","","","19521128",",,0","19521130",",,0","19521129",",,0","","","19521118",",,0","19521102",",,0","-8.3",",0,28,","0",",T,0,30,","0",",T,0,29,","38.1",",,0,18,","25.0",",0,02,","535.8","0","","","","","308.3",",0","","","","","","","","","","","","","","","","","","","","","60.2",",,,0","","","","","","","","","0",",T,,0","8.18",",0","14.09",",,,0","2.26",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1952-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","992.4","0","0.0",",0","9",",0","9",",0","1",",0","0",",0","0",",0","0",",0","15",",0","1",",0","0",",0","0",",0","13","","","","19521228",",,0","19521231","+,,0","19521214","+,,0","1","","19521204",",,0","19521209","+,,0","-9.4",",0,28,","0",",,0,31,+","0",",T,0,14,+","38.1",",,0,04,","18.9",",0,09,+","974.4","0","","","","","438.6",",0","","","","","","","","","","","","","","","","","","","","","116.0",",,,0","","","","","","","","","0",",T,,0","4.19",",0","8.25",",,,0","0.12",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","19",",0","1",",0","0",",0","0",",0","18","","","","19530116","+,,0","19530117","+,,0","19530124","+,,0","3","","19530107",",,0","19530115",",,0","-5.6",",0,16,+","0",",T,0,17,+","0",",T,0,24,+","37.1",",,0,07,","20.0",",0,15,","1404.2","0","","","","","429.8",",0","","","","","","","","","","","","","","","","","","","","","118.1",",,,0","","","","","","","","","0",",T,,0","4.47",",0","8.68",",,,0","0.26",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0","1,0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0","1,0","0","1,0","0","1,0","8","","","","19530217",",,0","19530228","+,,0","19530212",",,0","2","","19530220",",,0","19530220","+,1,0","-7.2",",0,17,","0",",,0,28,+","0",",T,0,12,","36.3",",,0,20,","17.8","1,0,20,+","1753.1","0","","","","","348.9","1,0","","","","","","","","","","","","","","","","","","","","","68.8",",,,0","","","","","","","","","0",",T,,0","5.37","1,0","10.97","1,,,0","-0.22",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","9",",0","3",",0","0",",0","0",",0","0",",0","10",",0","0",",0","4",",0","0",",0","15","","","","19530309","+,,0","19530331","+,,0","19530304","+,,0","6","","19530314",",,0","19530320",",,0","-2.2",",0,09,+","0",",,0,31,+","0",",T,0,04,+","35.6",",,0,14,","23.9",",0,20,","2012.4","0","","","","","259.3",",0","","","","","","","","","","","","","","","","","","","","","167.5",",,,0","","","","","","","","","0",",T,,0","9.97",",0","15.84",",,,0","4.10",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","9.5","0","9.5",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","9",",0","0",",0","11","","","","19530419",",,0","19530430","+,,0","19530418",",,0","8","","19530429",",,0","19530409",",,0","-1.7",",0,19,","0",",,0,30,+","0",",T,0,18,","24.9",",,0,29,","28.9",",0,09,","2206.9","0","","","","","194.5",",0","","","","","","","","","","","","","","","","","","","","","87.8",",,,0","","","","","","","","","0",",T,,0","12.17",",0","17.70",",,,0","6.63",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","99.0","0","89.5",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","6",",0","","","","","19530514","+,,0","19530531","+,,0","19530531","+,,0","","","19530504",",,0","19530526",",,0","8.3",",0,14,+","0",",,0,31,+","0",",,0,31,+","16.3",",,0,04,","35.6",",0,26,","2242.4","0","","","","","35.5",",0","","","","","","","","","","","","","","","","","","","","","79.8",",,,0","","","","","","","","","0",",,,0","20.08",",0","25.13",",,,0","15.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","364.4","0","265.4",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","","","19530603","+,,0","19530630","+,,0","19530630","+,,0","","","19530606",",,0","19530620",",,0","12.8",",0,03,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,06,","37.2",",0,20,","2242.4","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","50.2",",,,0","","","","","","","","","0",",,,0","27.18",",0","33.48",",,,0","20.88",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","629.0","0","264.6",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","19530711",",,0","19530731","+,,0","19530731","+,,0","","","19530721",",,0","19530706","+,,0","12.2",",0,11,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,21,","36.7",",0,06,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","89.6",",,,0","","","","","","","","","0",",,,0","26.87",",0","33.04",",,,0","20.69",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","859.5","0","230.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","19530821","+,,0","19530831","+,,0","19530831","+,,0","","","19530807",",,0","19530831",",,0","13.3",",0,21,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,07,","37.8",",0,31,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","47.6",",,,0","","","","","","","","","0",",,,0","25.77",",0","32.67",",,,0","18.86",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","979.4","0","119.9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","19530923",",,0","19530930","+,,0","19530930","+,,0","","","19530919",",,0","19530901",",,0","3.9",",0,23,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,19,","38.9",",0,01,","9.1","0","","","","","9.1",",0","","","","","","","","","","","","","","","","","","","","","22.8",",,,0","","","","","","","","","0",",,,0","22.03",",0","30.75",",,,0","13.30",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1013.4","0","34.0",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","21",",0","2",",0","","","","","19531030",",,0","19531031","+,,0","19531031","+,,0","","","19531026",",,0","19531002","+,,0","0.0",",0,30,","0",",,0,31,+","0",",,0,31,+","34.0",",,0,26,","33.9",",0,02,+","116.1","0","","","","","107.0",",0","","","","","","","","","","","","","","","","","","","","","57.8",",,,0","","","","","","","","","0",",,,0","15.98",",0","24.32",",,,0","7.64",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1013.4","0","0.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","9",",0","0",",0","","","","","19531128",",,0","19531130","+,,0","19531125",",,0","","","19531122",",,0","19531103",",,0","-7.8",",0,28,","0",",,0,30,+","0",",T,0,25,","17.0",",,0,22,","26.1",",0,03,","423.6","0","","","","","307.5",",0","","","","","","","","","","","","","","","","","","","","","39.9",",,,0","","","","","","","","","0",",T,,0","8.08",",0","15.37",",,,0","0.80",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1953-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1013.4","0","0.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","19",",0","2",",0","0",",0","0",",0","","","","","19531218",",,0","19531231","+,,0","19531222","+,,0","","","19531205",",,0","19531205",",,0","-12.2",",0,18,","0",",,0,31,+","0",",T,0,22,+","38.4",",,0,05,","20.0",",0,05,","891.7","0","","","","","468.1",",0","","","","","","","","","","","","","","","","","","","","","69.1",",,,0","","","","","","","","","0",",T,,0","3.23",",0","8.50",",,,0","-2.03",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-01","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0","2,0","10",",0","6",",0","0",",0","5",",0","1",",0","0","1,0","24","1,0","5","1,0","0","1,0","0","1,0","","","","","19540113","+,1,0","19540111","+,,0","19540110",",,0","","","19540120",",,0","19540120",",1,0","-16.1","1,0,13,+","76",",,0,11,+","64",",,0,10,","21.6",",,0,20,","18.9","1,0,20,","1381.7","0","","","","","490.0","1,0","","","","","","","","","","","","","","","","","","","","","100.1",",,,0","","","","","","","","","64",",,,0","1.56","2,0","6.77","1,,,0","-3.66","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-02","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1.7","0","1.7",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","","","","","19540212",",,0","19540228","+,,0","19540228","+,,0","","","19540216",",,0","19540215",",,0","-6.7",",0,12,","0",",,0,28,+","0",",T,0,28,+","34.3",",,0,16,","22.8",",0,15,","1680.9","0","","","","","299.2",",0","","","","","","","","","","","","","","","","","","","","","70.3",",,,0","","","","","","","","","0",",T,,0","7.71",",0","14.11",",,,0","1.30",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-03","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1.7","0","0.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","","","","","19540304",",,0","19540331","+,,0","19540331","+,,0","","","19540325",",,0","19540312",",,0","-6.1",",0,04,","0",",,0,31,+","0",",T,0,31,+","17.0",",,0,25,","25.0",",0,12,","2016.1","0","","","","","335.2",",0","","","","","","","","","","","","","","","","","","","","","45.4",",,,0","","","","","","","","","0",",T,,0","7.52",",0","13.46",",,,0","1.58",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-04","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","45.1","0","43.4",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","","","19540401",",,0","19540430","+,,0","19540430","+,,0","","","19540406",",,0","19540425",",,0","-3.3",",0,01,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,06,","29.4",",0,25,","2092.3","0","","","","","76.2",",0","","","","","","","","","","","","","","","","","","","","","61.1",",,,0","","","","","","","","","0",",,,0","17.24",",0","23.09",",,,0","11.39",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-05","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","92.1","0","47.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","19540504",",,0","19540531","+,,0","19540531","+,,0","","","19540506",",,0","19540531",",,0","1.1",",0,04,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,06,","31.7",",0,31,","2173.2","0","","","","","80.9",",0","","","","","","","","","","","","","","","","","","","","","102.6",",,,0","","","","","","","","","0",",,,0","17.24",",0","22.97",",,,0","11.51",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-06","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","316.5","0","224.4",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","21",",0","","","","","19540605",",,0","19540630","+,,0","19540630","+,,0","","","19540602",",,0","19540627",",,0","8.3",",0,05,","0",",,0,30,+","0",",,0,30,+","49.0",",,0,02,","40.0",",0,27,","2177.6","0","","","","","4.4",",0","","","","","","","","","","","","","","","","","","","","","79.0",",,,0","","","","","","","","","0",",,,0","25.66",",0","32.07",",,,0","19.26",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-07","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","626.2","0","309.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","","","19540710",",,0","19540731","+,,0","19540731","+,,0","","","19540721",",,0","19540713",",,0","15.6",",0,10,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,21,","39.4",",0,13,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","37.3",",,,0","","","","","","","","","0",",,,0","28.32",",0","34.77",",,,0","21.88",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-08","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","914.9","0","288.7",",0","9",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","19540831",",,0","19540831","+,,0","19540831","+,,0","","","19540819",",,0","19540815",",,0","14.4",",0,31,","0",",,0,31,+","0",",,0,31,+","43.4",",,0,19,","39.4",",0,15,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","61.3",",,,0","","","","","","","","","0",",,,0","27.65",",0","33.39",",,,0","21.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-09","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1077.4","0","162.5",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","19540923",",,0","19540930","+,,0","19540930","+,,0","","","19540920",",,0","19540905",",,0","7.8",",0,23,","0",",,0,30,+","0",",,0,30,+","85.9",",,0,20,","40.0",",0,05,","7.2","0","","","","","7.2",",0","","","","","","","","","","","","","","","","","","","","","116.1",",,,0","","","","","","","","","0",",,,0","23.51",",0","30.91",",,,0","16.11",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-10","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1132.1","0","54.7",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","18",",0","0",",0","","","","","19541031",",,0","19541031","+,,0","19541029",",,0","","","19541025",",,0","19541005","+,,0","-0.6",",0,31,","0",",,0,31,+","0",",T,0,29,","36.1",",,0,25,","31.7",",0,05,+","152.7","0","","","","","145.5",",0","","","","","","","","","","","","","","","","","","","","","123.6",",,,0","","","","","","","","","0",",T,,0","15.40",",0","20.86",",,,0","9.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-11","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1132.1","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","","","19541103","+,,0","19541130","+,,0","19541130","+,,0","","","19541118",",,0","19541112",",,0","-5.0",",0,03,+","0",",,0,30,+","0",",T,0,30,+","10.9",",,0,18,","24.4",",0,12,","448.6","0","","","","","295.9",",0","","","","","","","","","","","","","","","","","","","","","27.4",",,,0","","","","","","","","","0",",T,,0","8.47",",0","14.40",",,,0","2.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00003816","1954-12","37.05635","-88.77425","124.1","PADUCAH BARKLEY REGIONAL AIRPORT, KY US","","","","","","","","","","","1132.1","0","0.0",",0","10",",0","7",",0","4",",0","0",",0","1",",0","0",",0","25",",0","1",",0","0",",0","0",",0","","","","","19541225","+,,0","19541219",",,0","19541212",",,0","","","19541205",",,0","19541223","+,,0","-5.0",",0,25,+","0",",T,0,19,","25",",,0,12,","63.8",",,0,05,","15.6",",0,23,+","911.1","0","","","","","462.5",",0","","","","","","","","","","","","","","","","","","","","","185.6",",,,0","","","","","","","","","25",",,,0","3.41",",0","7.96",",,,0","-1.13",",,,0","","","","","","","","","","","","","","","","","",""
